CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
DEUTNP,2015,41,f,34.2714694980381,920.728530501962,957,2498,4085,8495,0.000340046862330369,0.00180575483166231,0.0112667583329937,0.0340901532582323,0.139543700093265,0.0106432208807363,1,0,0
DEUTNP,2015,41,b,68.3956636558297,2602.60433634417,2599,5440,6066,16776,0.000330072439957335,0.00252000129803717,0.0161300436747313,0.0425522989767909,0.145347726313894,0.0106806015789896,1,0,0
DEUTNP,2015,42,m,36.6926818900985,1633.3073181099,1608,2946,2023,8247,0.000344760278547644,0.00312359588559162,0.0211057527816379,0.0539892779201395,0.162354139341834,0.0106752112924987,1,0,0
DEUTNP,2015,42,f,34.8069612089449,894.193038791055,1047,2509,4116,8601,0.000345360094554281,0.00175371279019175,0.0123263280821781,0.0342402700259827,0.140602660852847,0.010776026226629,1,0,0
DEUTNP,2015,42,b,71.4996430990434,2527.50035690096,2655,5455,6139,16848,0.00034505201634619,0.00244728101434222,0.0164775936731095,0.0426696306835283,0.147096882927959,0.0107264410707449,1,0,0
DEUTNP,2015,43,m,32.2895600632867,1722.71043993671,1640,2993,2151,8539,0.000303389045121927,0.00329457364366623,0.021525767762367,0.0548506139901486,0.172626670155356,0.01105318651954,1,0,0
DEUTNP,2015,43,f,34.2714694980381,910.728530501962,1036,2606,4215,8802,0.000340046862330369,0.00178614259231226,0.0121968251128333,0.0355640269779637,0.143984503278607,0.0110278552315763,1,0,0
DEUTNP,2015,43,b,66.5610295613248,2633.43897043867,2676,5599,6366,17341,0.000321218630817484,0.00254985728377328,0.0166079249225013,0.0437960150682081,0.152536041166213,0.0110403142573473,1,0,0
DEUTNP,2015,44,m,35.9588282522965,1664.0411717477,1565,2892,2066,8223,0.000337865072976691,0.00318237241693204,0.0205413576512832,0.0529996577545973,0.165805067662001,0.0106441448354816,1,0,0
DEUTNP,2015,44,f,32.6649943653175,924.335005634682,1011,2475,4129,8572,0.000324107165658633,0.0018128279370136,0.0119025001825043,0.0337762727438451,0.141046741171381,0.0107396926886017,1,0,0
DEUTNP,2015,44,b,68.623822617614,2588.37617738238,2576,5367,6195,16795,0.000331173518317993,0.00250622472103248,0.0159872999253974,0.0419812846706685,0.148438701700392,0.0106926981115361,1,0,0
DEUTNP,2015,45,m,35.2249746144945,1628.77502538551,1665,3022,2001,8352,0.000330969867405738,0.0031149281653474,0.0218539044660617,0.0553820766716435,0.16058854810826,0.0108111270419485,1,0,0
DEUTNP,2015,45,f,28.9165523889696,883.08344761103,986,2586,4188,8672,0.000286914540091248,0.00173192439406137,0.0116081752521754,0.0352910874002357,0.143062182617036,0.0108649807507646,1,0,0
DEUTNP,2015,45,b,64.1415270034641,2511.85847299654,2651,5608,6189,17024,0.000309542289510603,0.0024321355820564,0.0164527686732253,0.0438664140922506,0.148294935403345,0.0108384931617023,1,0,0
DEUTNP,2015,46,m,36.6926818900985,1610.3073181099,1618,2867,1998,8130,0.000344760278547644,0.00307960985517835,0.0212370074631158,0.0525415002705499,0.160347785667318,0.0105237623145404,1,0,0
DEUTNP,2015,46,f,31.5940109435038,876.405989056496,982,2525,4073,8488,0.000313480701210808,0.00171882840251922,0.0115610832633227,0.0344586216881652,0.139133779799233,0.0106344507163849,1,0,0
DEUTNP,2015,46,b,68.2866928336023,2486.7133071664,2600,5392,6071,16618,0.000329546554787805,0.00240778848878277,0.0161362499247023,0.0421768375152309,0.145467531561433,0.0105800093609709,1,0,0
DEUTNP,2015,47,m,35.9588282522965,1625.0411717477,1700,2958,2069,8388,0.000337865072976691,0.00310778740883996,0.0223132958512341,0.0542091935124823,0.166045830102943,0.0108577267274741,1,0,0
DEUTNP,2015,47,f,29.9875358107833,827.012464189217,1003,2464,4137,8461,0.000297541004539072,0.00162195663931525,0.0118083162047991,0.0336261559760946,0.141320021367402,0.0106006229396009,1,0,0
DEUTNP,2015,47,b,65.9463640630798,2452.05363593692,2703,5422,6206,16849,0.000318252300352672,0.00237422886726515,0.0167754936717193,0.0424115009287059,0.148702273244977,0.0107270777303526,1,0,0
DEUTNP,2015,48,m,31.5557064254847,1648.44429357452,1638,2870,2029,8217,0.000296493839550974,0.00315254438398951,0.0214995168260715,0.0525964791686356,0.162835664223718,0.0106363782212274,1,0,0
DEUTNP,2015,48,f,27.8455689671559,922.154431032844,969,2614,4052,8585,0.000276288075643424,0.00180855134191241,0.0114080342995516,0.0356732028090549,0.138416419284678,0.0107559801366829,1,0,0
DEUTNP,2015,48,b,59.4012753926406,2570.59872460736,2607,5484,6081,16802,0.000286666184044773,0.00248901149985889,0.0161796936744996,0.0428964719832208,0.14570714205651,0.0106971547287901,1,0,0
DEUTNP,2015,49,m,35.5919014333955,1697.4080985666,1622,2935,2083,8373,0.000334417470191215,0.00324618453249089,0.0212895093357069,0.0537876886271587,0.167169388160672,0.0108383101918385,1,0,0
DEUTNP,2015,49,f,30.5230275216901,838.47697247831,974,2658,4135,8636,0.000302854236762984,0.00164444110737488,0.0114668992856174,0.0362736698800566,0.141251701318397,0.010819877048386,1,0,0
DEUTNP,2015,49,b,66.1149289550856,2535.88507104491,2596,5593,6218,17009,0.000319065782117766,0.00245539960933239,0.0161114249248181,0.0437490823855131,0.148989805839069,0.0108289432675866,1,0,0
DEUTNP,2015,50,m,33.7572673388906,1592.24273266111,1672,2912,2096,8306,0.000317179456263832,0.00304506248974557,0.0219457827430961,0.0533661837418352,0.16821269207142,0.0107515829993324,1,0,0
DEUTNP,2015,50,f,29.9875358107833,960.012464189217,1019,2593,4146,8748,0.000297541004539072,0.0018827994226709,0.0119966841602096,0.0353866162524405,0.141627461587926,0.0109601996780084,1,0,0
DEUTNP,2015,50,b,63.7448031496739,2552.25519685033,2691,5505,6242,17054,0.000307627729384851,0.00247125017013512,0.0167010186720669,0.0430607363726533,0.149564871027255,0.0108575929499337,1,0,0
DEUTNP,2015,51,m,39.2611696224054,1638.73883037759,1707,2958,2155,8498,0.000368893498045979,0.0031339833057567,0.0224051741282686,0.0542091935124823,0.172947686743278,0.0110001146554692,1,0,0
DEUTNP,2015,51,f,28.3810606780628,921.618939321937,1034,2632,4294,8910,0.000281601307867336,0.00180750112275198,0.012173279118407,0.0359188484290102,0.146683145214316,0.0111631663387122,1,0,0
DEUTNP,2015,51,b,67.6422303004682,2560.35776969953,2741,5590,6449,17408,0.000326436426025212,0.00247909557860243,0.0170113311706188,0.0437256160441656,0.154524808275355,0.011082970451064,1,0,0
DEUTNP,2015,52,m,31.5557064254847,1615.44429357452,1639,2889,2140,8315,0.000296493839550974,0.00308943399252699,0.0215126422942192,0.0529446788565116,0.171743874538569,0.0107632329207138,1,0,0
DEUTNP,2015,52,f,27.3100772562491,884.689922743751,1036,2636,4277,8861,0.000270974843419512,0.00173507505154265,0.0121968251128333,0.0359734363445558,0.146102424797771,0.0111017751882524,1,0,0
DEUTNP,2015,52,b,58.8657836817338,2500.13421631827,2675,5525,6417,17176,0.000284081940451709,0.00242078343696267,0.0166017186725302,0.0432171786483032,0.153758054691108,0.0109352654220747,1,0,0
DEUTNP,2015,53,m,34.8580477955935,1627.14195220441,1652,3036,2109,8459,0.000327522264620262,0.00311180501723388,0.0216832733801404,0.05563864486271,0.169255995982169,0.0109496316628164,1,0,0
DEUTNP,2015,53,f,31.058519232597,953.941480767403,990,2493,4283,8751,0.000308167468986896,0.00187089286467502,0.011655267241028,0.0340219183638003,0.146307384944787,0.0109639583198733,1,0,0
DEUTNP,2015,53,b,65.9165670281905,2581.08343297181,2642,5529,6392,17210,0.00031810850205489,0.00249916343817659,0.016396912423486,0.0432484671034332,0.153159028453414,0.0109569118487369,1,0,0
DEUTNP,2016,1,m,38.4765190678695,1819.52348093213,1758,3132,2268,9016,0.000355261510097288,0.00345259055970632,0.0233579325752413,0.0548332237419657,0.172876293960246,0.0115470048126297,1,0,0
DEUTNP,2016,1,f,29.1905055949782,964.809494405022,1072,2753,4632,9451,0.000285129802487539,0.00188835270553087,0.0127977785299909,0.0362414690175522,0.156382996035813,0.0117747526113501,1,0,0
DEUTNP,2016,1,b,67.6670246628477,2784.33297533715,2830,5885,6900,18467,0.000321182412054453,0.00268258540596388,0.0177956029630835,0.0442210690933032,0.161445819971463,0.0116624494019752,1,0,0
DEUTNP,2016,2,m,38.0715030776814,1799.92849692232,1707,3159,2318,9022,0.000351521915254159,0.00341540859557184,0.0226803133708401,0.0553059239466378,0.176687499735384,0.0115546891547854,1,0,0
DEUTNP,2016,2,f,31.4799570141921,975.520042985808,1083,2717,4610,9417,0.000307492924251268,0.00190931569719662,0.0129290990186382,0.0357675522414418,0.155640244327525,0.0117323929045692,1,0,0
DEUTNP,2016,2,b,69.5514600918735,2775.44853990813,2790,5876,6928,18439,0.000330126909310997,0.00267402563346783,0.0175440750060081,0.0441534412901019,0.162100962429318,0.0116447665848823,1,0,0
DEUTNP,2016,3,m,34.0213431758004,1708.9786568242,1793,3287,2347,9170,0.000314125966822865,0.00324282903690151,0.0238229653625755,0.0575468730650834,0.178897999084964,0.0117442362612926,1,0,0
DEUTNP,2016,3,f,23.4668770469432,926.533122953057,1090,2699,4718,9457,0.000229221998078218,0.00181343709782969,0.0130126666023228,0.0355305938533866,0.159286479986391,0.0117822278537232,1,0,0
DEUTNP,2016,3,b,57.4882202227436,2635.51177977726,2883,5986,7065,18627,0.000272868584481978,0.00253920256675488,0.0181288775062084,0.0449800033292291,0.165306480883824,0.0117634940710777,1,0,0
DEUTNP,2016,4,m,42.9316949599386,1792.06830504006,1784,3180,2278,9077,0.000396397053371711,0.0034004936881389,0.0237033855029753,0.0556735796613828,0.173638535115274,0.0116251289578793,1,0,0
DEUTNP,2016,4,f,30.9075941593886,925.092405840611,1098,2811,4765,9630,0.000301902143810336,0.0018106172851382,0.0131081724122481,0.0370050016012856,0.160873267726824,0.011997764008814,1,0,0
DEUTNP,2016,4,b,73.8392891193272,2717.16071088067,2882,5991,7043,18707,0.000350479145520236,0.00261786781007552,0.0181225893072815,0.0450175743310076,0.164791726095509,0.011814016405629,1,0,0
DEUTNP,2016,5,m,38.4765190678695,1760.52348093213,1768,3200,2280,9047,0.000355261510097288,0.00334063660848921,0.0234907990859082,0.0560237279611399,0.173790983346279,0.0115867072471008,1,0,0
DEUTNP,2016,5,f,35.4864969978166,966.513503002183,1109,2776,4559,9446,0.000346628387337793,0.00189168783983806,0.0132394929008954,0.0365442491800671,0.153918410821949,0.0117685232427059,1,0,0
DEUTNP,2016,5,b,73.9630160656861,2727.03698393431,2877,5976,6839,18493,0.000351066417079251,0.00262738317558449,0.0180911483126471,0.0449048613256721,0.160018545331136,0.0116788691607044,1,0,0
DEUTNP,2016,6,m,38.4765190678695,1835.52348093213,1690,3080,2327,8971,0.000355261510097288,0.00348295095325673,0.0224544403027064,0.0539228381625972,0.177373516774909,0.011489372246462,1,0,0
DEUTNP,2016,6,f,40.0653998362445,1012.93460016376,1120,2776,4621,9570,0.00039135463086525,0.00198254453738002,0.0133708133895427,0.0365442491800671,0.156011620181669,0.0119230115850831,1,0,0
DEUTNP,2016,6,b,78.541918904114,2848.45808109589,2810,5856,6948,18541,0.000372800238915469,0.00274436719513493,0.0176698389845458,0.0440031572829879,0.162568921327786,0.0117091825614351,1,0,0
DEUTNP,2016,7,m,34.8313751561766,1785.16862484382,1800,3217,2207,9044,0.000321605156509124,0.00338740137525579,0.0239159719200423,0.0563213540159335,0.168226622914578,0.011582865076023,1,0,0
DEUTNP,2016,7,f,34.3417712882096,935.65822871179,1095,2795,4579,9439,0.000335446826455929,0.00183129701551052,0.0130723577335262,0.0367943719230143,0.154593639647665,0.0117598021266039,1,0,0
DEUTNP,2016,7,b,69.1731464443862,2720.82685355561,2895,6012,6786,18483,0.000328331238666122,0.00262139998130758,0.018204335893331,0.0451753725384773,0.158778454250195,0.0116725538688854,1,0,0
DEUTNP,2016,8,m,42.9316949599386,1848.06830504006,1734,3246,2243,9114,0.000396397053371711,0.00350675506556532,0.0230390529496407,0.0568290690505813,0.170970691072677,0.0116725157345061,1,0,0
DEUTNP,2016,8,f,26.9010541757642,923.098945824236,1064,2676,4671,9361,0.000262766680723811,0.00180671562824415,0.0127022727200656,0.0352278136908716,0.157699692245959,0.0116626239757537,1,0,0
DEUTNP,2016,8,b,69.8327491357028,2771.1672508643,2798,5922,6914,18475,0.000331462051413546,0.00266990079509202,0.0175943805974232,0.0444990945064642,0.161773391200391,0.0116675016354303,1,0,0
DEUTNP,2016,9,m,36.8564551071171,1793.14354489288,1808,3361,2359,9358,0.000340303130724771,0.0034025339822072,0.0240222651285758,0.0588424217741848,0.179812688470997,0.0119850123155045,1,0,0
DEUTNP,2016,9,f,39.493036981441,984.506963018559,1125,2754,4665,9568,0.000385763850424318,0.00192690515382681,0.013430504520746,0.0362546333724441,0.157497123598244,0.0119205198376254,1,0,0
DEUTNP,2016,9,b,76.3494920885581,2777.65050791144,2933,6115,7024,18926,0.000362393856539686,0.00267614713519999,0.0184432874525526,0.0459493351751146,0.164347165141965,0.011952321296463,1,0,0
DEUTNP,2016,10,m,32.401279215048,1789.59872078495,1818,3157,2293,9090,0.000299167587450348,0.00339580759127071,0.0241551316392427,0.0552709091166621,0.174781896847815,0.0116417783658833,1,0,0
DEUTNP,2016,10,f,38.3483112718341,1018.65168872817,1163,2876,4702,9798,0.000374582289542454,0.00199373418644646,0.0138841571178912,0.0378606846692626,0.158746296925818,0.0122070707952606,1,0,0
DEUTNP,2016,10,b,70.7495904868821,2808.25040951312,2981,6033,6995,18888,0.00033581385080343,0.00270562882801033,0.0187451210010431,0.0453331707459471,0.163668624739186,0.0119283231875512,1,0,0
DEUTNP,2016,11,m,43.3367109501267,1749.66328904987,1780,3376,2311,9260,0.00040013664821484,0.00332002912726557,0.0236502388987085,0.0591050329990026,0.176153930926865,0.0118595013936281,1,0,0
DEUTNP,2016,11,f,34.3417712882096,1027.65822871179,1058,2861,4730,9711,0.000335446826455929,0.00201136204380502,0.0126306433626216,0.0376632193458833,0.159691617281821,0.0120986797808508,1,0,0
DEUTNP,2016,11,b,77.6784822383363,2777.32151776166,2838,6237,7041,18971,0.000368701925558963,0.00267583016730056,0.0178459085544986,0.0468660676185102,0.164744930205663,0.0119807401096481,1,0,0
DEUTNP,2016,12,m,42.9316949599386,1843.06830504006,1764,3289,2253,9192,0.000396397053371711,0.00349726744258081,0.0234376524816414,0.0575818878950592,0.171732932227705,0.0117724121825302,1,0,0
DEUTNP,2016,12,f,38.9206741266376,956.079325873362,1122,2847,4670,9634,0.000380173069983386,0.0018712657702736,0.0133946898420241,0.0374789183773959,0.157665930804673,0.0120027475037294,1,0,0
DEUTNP,2016,12,b,81.8523690865762,2799.14763091342,2886,6136,6923,18826,0.000388513333733617,0.00269685869123374,0.018147742102989,0.0461071333825843,0.161983972704701,0.011889168378274,1,0,0
DEUTNP,2016,13,m,45.7668068912553,1814.23319310874,1800,3143,2304,9107,0.000422574217273617,0.00344255210843677,0.0239159719200423,0.0550258053068321,0.175620362118345,0.0116635506686578,1,0,0
DEUTNP,2016,13,f,37.7759484170306,956.224051582969,1102,2811,4603,9510,0.000368991509101522,0.00187154903156702,0.0131559253172108,0.0370050016012856,0.155403914238524,0.0118482591613522,1,0,0
DEUTNP,2016,13,b,83.5427553082859,2770.45724469171,2902,5954,6907,18617,0.00039653677390551,0.00266921673459581,0.0182483532858192,0.0447395489178466,0.161609605585927,0.0117571787792588,1,0,0
DEUTNP,2016,14,m,38.0715030776814,1785.92849692232,1734,3119,2208,8885,0.000351521915254159,0.00338884325121523,0.0230390529496407,0.0546056273471236,0.168302847030081,0.0113792300088969,1,0,0
DEUTNP,2016,14,f,26.9010541757642,900.098945824236,1061,2694,4677,9359,0.000262766680723811,0.00176169937117052,0.0126664580413436,0.0354647720789268,0.157902260893673,0.011660132228296,1,0,0
DEUTNP,2016,14,b,64.9725572534456,2686.02744274656,2795,5813,6885,18244,0.00030839308747478,0.00258787224148645,0.0175755160006425,0.0436800466676927,0.161094850797612,0.0115216183944136,1,0,0
DEUTNP,2016,15,m,37.2614710973052,1740.73852890269,1740,3119,2137,8774,0.0003440427255679,0.00330309417536486,0.0231187728560409,0.0546056273471236,0.162890934829385,0.0112370696790165,1,0,0
DEUTNP,2016,15,f,24.6116027565502,883.38839724345,1040,2577,4413,8938,0.000240403558960082,0.00172899300809427,0.0124157552902897,0.0339245425565681,0.148989240394223,0.0111356193884507,1,0,0
DEUTNP,2016,15,b,61.8730738538554,2624.12692614614,2780,5696,6550,17712,0.000293681349233543,0.00252823374856022,0.0174811930167393,0.0428008852260757,0.153256539248273,0.0111856448696477,1,0,0
DEUTNP,2016,16,m,41.7166469893743,1680.28335301063,1637,2962,2036,8357,0.000385178268842323,0.00318837899209973,0.0217502477961718,0.0518569631940302,0.155192299163607,0.0107030078991955,1,0,0
DEUTNP,2016,16,f,26.9010541757642,898.098945824236,948,2479,4066,8418,0.000262766680723811,0.00175778491403369,0.0113174384761487,0.0326344357771565,0.137274020268051,0.0104877650494493,1,0,0
DEUTNP,2016,16,b,68.6177011651385,2578.38229883487,2585,5441,6102,16775,0.000325694810428854,0.00248416076206276,0.0162549942259968,0.0408847641353718,0.142774259922589,0.0105939020262162,1,0,0
DEUTNP,2016,17,m,38.8815350580576,1664.11846494194,1636,3052,2163,8554,0.000359001104940418,0.00315770571938326,0.0217369611451051,0.0534326305429372,0.164872761832457,0.0109553104666409,1,0,0
DEUTNP,2016,17,f,27.4734170305677,884.526582969432,958,2489,4140,8499,0.000268357461164743,0.00173122069771332,0.0114368207385553,0.032766079326076,0.1397723669232,0.010588680821486,1,0,0
DEUTNP,2016,17,b,66.3549520886253,2548.64504791137,2594,5541,6303,17053,0.000314954642527435,0.00245551019618308,0.0163115880163387,0.0416361841709419,0.147477246852193,0.0107694671387818,1,0,0
DEUTNP,2016,18,m,46.5768388716315,1672.42316112837,1592,2977,2124,8412,0.000430053406959875,0.00317346408466679,0.0211523484981707,0.052119574418848,0.16190002132785,0.0107734477022894,1,0,0
DEUTNP,2016,18,f,27.4734170305677,884.526582969432,991,2475,4111,8489,0.000268357461164743,0.00173122069771332,0.0118307822044972,0.0325817783575887,0.138793285125912,0.0105762220841975,1,0,0
DEUTNP,2016,18,b,74.0502559021992,2556.9497440978,2583,5452,6235,16901,0.000351480502097148,0.00246351141478302,0.016242417828143,0.0409674203392845,0.145886186597402,0.0106734747031344,1,0,0
DEUTNP,2016,19,m,43.3367109501267,1715.66328904987,1644,3065,2158,8626,0.00040013664821484,0.00325551329097096,0.0218432543536386,0.0536602269377794,0.164491641254943,0.0110475225725093,1,0,0
DEUTNP,2016,19,f,32.0523198689956,969.947680131004,1038,2655,4308,9003,0.0003130837046922,0.0018984093094236,0.0123918788378084,0.0349513622381406,0.145444289059214,0.0112166011808258,1,0,0
DEUTNP,2016,19,b,75.3890308191223,2685.61096918087,2682,5720,6466,17629,0.000357835014640854,0.00258747098706782,0.0168649495219046,0.0429812260346125,0.151291111874707,0.0111332279475508,1,0,0
DEUTNP,2016,20,m,40.0965830286219,1610.90341697138,1638,2917,2057,8263,0.000370219889469806,0.00305672885693389,0.0217635344472385,0.0510691295195766,0.156793005589165,0.0105826198720895,1,0,0
DEUTNP,2016,20,f,36.0588598526201,838.94114014738,991,2460,4012,8338,0.000352219167778725,0.001641999566718,0.0118307822044972,0.0323843130342093,0.135450902438618,0.0103880951511414,1,0,0
DEUTNP,2016,20,b,76.155442881242,2449.84455711876,2629,5377,6069,16601,0.000361472799455034,0.00236032016070601,0.0165316749787797,0.0404038553126069,0.142002127740117,0.0104840159485672,1,0,0
DEUTNP,2016,21,m,40.50159901881,1554.49840098119,1555,2743,2043,7936,0.000373959484312935,0.00294969895170395,0.0206607424087032,0.0480228393116897,0.155725867972126,0.010163823224604,1,0,0
DEUTNP,2016,21,f,33.1970455786026,874.802954421397,995,2485,3962,8350,0.000324265265574064,0.00171218933413042,0.0118785351094598,0.0327134219065082,0.133762830374328,0.0104030456358876,1,0,0
DEUTNP,2016,21,b,73.6986445974126,2429.30135540259,2550,5228,6005,16286,0.000349811574468962,0.00234052766691891,0.0160349072635558,0.0392842394596074,0.14050465926502,0.0102850842562716,1,0,0
DEUTNP,2016,22,m,40.0965830286219,1659.90341697138,1521,2870,2007,8098,0.000370219889469806,0.003149707562182,0.0202089962724357,0.0502462810151474,0.152981799814027,0.0103713004628078,1,0,0
DEUTNP,2016,22,f,29.7628684497817,901.237131550218,943,2471,3903,8248,0.000290720582928472,0.00176392706078958,0.0112577473449454,0.0325291209380209,0.131770905338466,0.010275966515545,1,0,0
DEUTNP,2016,22,b,69.8594514784036,2561.1405485216,2464,5341,5910,16346,0.000331588794430235,0.00246754907510817,0.0154941221558437,0.0401333440998016,0.138281854497297,0.0103229760071851,1,0,0
DEUTNP,2016,23,m,45.7668068912553,1621.23319310874,1491,2765,1950,7873,0.000422574217273617,0.00307632986123501,0.019810396740435,0.0484080024414225,0.14863702523037,0.0100831376319691,1,0,0
DEUTNP,2016,23,f,28.0457798853712,883.954220114629,884,2355,3775,7926,0.000273948241605675,0.0017301004527824,0.0105533919967462,0.0310020557705541,0.127449440853884,0.00987479517485567,1,0,0
DEUTNP,2016,23,b,73.8125867766265,2505.18741322337,2375,5120,5725,15799,0.000350352402503547,0.00241364062899253,0.014934472451351,0.0384727058211916,0.133953234686468,0.00997752954469086,1,0,0
DEUTNP,2016,24,m,34.8313751561766,1535.16862484382,1551,2807,1932,7860,0.000321605156509124,0.00291302022603072,0.0206075958044364,0.0491433138709124,0.147264991151321,0.0100664882239651,1,0,0
DEUTNP,2016,24,f,33.1970455786026,849.802954421397,906,2333,3735,7857,0.000324265265574064,0.00166325861991996,0.0108160329740408,0.0307124399629311,0.126098983202452,0.0097888298875651,1,0,0
DEUTNP,2016,24,b,68.0284207347792,2384.97157926522,2457,5140,5667,15717,0.000322897783207068,0.0022978178288467,0.0154501047633555,0.0386229898283056,0.13259615388091,0.00992574415177583,1,0,0
DEUTNP,2016,25,m,40.50159901881,1752.49840098119,1697,2906,1955,8351,0.000373959484312935,0.00332540882189021,0.0225474468601732,0.0508765479547102,0.149018145807884,0.0106953235570398,1,0,0
DEUTNP,2016,25,f,21.7497884825327,958.250211517467,999,2526,4054,8559,0.000212449656755422,0.00187551468967501,0.0119262880144225,0.0332531604570784,0.136868882972622,0.010663433245217,1,0,0
DEUTNP,2016,25,b,62.2513875013427,2710.74861249866,2696,5432,6009,16910,0.000295477019878418,0.00261169002828952,0.016952984306881,0.0408171363321705,0.140598251044713,0.0106791584657714,1,0,0
DEUTNP,2016,26,m,44.9567749108791,1540.04322508912,1504,2800,1892,7781,0.000415095027587358,0.00292226989989623,0.019983123204302,0.0490207619659975,0.144216026531211,0.00996531105224841,1,0,0
DEUTNP,2016,26,f,33.1970455786026,854.802954421397,958,2367,3705,7918,0.000324265265574064,0.00167304476276205,0.0114368207385553,0.0311600280292575,0.125086139963879,0.00986482818502488,1,0,0
DEUTNP,2016,26,b,78.1538204894817,2394.84617951052,2462,5167,5597,15699,0.000370958124746164,0.00230733158267658,0.01548154575799,0.0388258732379096,0.130958297736272,0.00991437662650179,1,0,0
DEUTNP,2016,27,m,43.3367109501267,1734.66328904987,1550,2829,1912,8069,0.00040013664821484,0.00329156625831206,0.0205943091533698,0.0495284770006453,0.145740508841266,0.0103341594757219,1,0,0
DEUTNP,2016,27,f,33.7694084334061,894.230591566594,962,2378,3892,8160,0.000329856046014997,0.00175021366056787,0.011484573643518,0.031304835933069,0.131399529484323,0.0101663296274063,1,0,0
DEUTNP,2016,27,b,77.1061193835328,2628.89388061646,2512,5207,5804,16229,0.000365985197829436,0.00253282650474501,0.0157959557043342,0.0391264412521376,0.135801672335416,0.0102490870929039,1,0,0
DEUTNP,2016,28,m,38.4765190678695,1581.52348093213,1542,2787,2017,7966,0.000355261510097288,0.00300097970564406,0.0204880159448362,0.0487931655711553,0.153744040969055,0.0102022449353824,1,0,0
DEUTNP,2016,28,f,34.3417712882096,903.65822871179,927,2461,3880,8206,0.000335446826455929,0.00176866570132113,0.0110667357250947,0.0323974773891013,0.130994392188893,0.0102236398189333,1,0,0
DEUTNP,2016,28,b,72.8182903560791,2485.18170964392,2469,5248,5897,16172,0.000345632961620197,0.00239436599160769,0.0155255631504782,0.0394345234667214,0.137977681213292,0.0102130899295361,1,0,0
DEUTNP,2016,29,m,49.0069348127601,1701.99306518724,1700,2934,2077,8462,0.000452490976018651,0.00322957370494648,0.0225873068133733,0.0513667555743702,0.15831748789922,0.0108374838869202,1,0,0
DEUTNP,2016,29,f,32.0523198689956,909.947680131004,999,2463,4119,8523,0.0003130837046922,0.00178097559531849,0.0119262880144225,0.0324238060988852,0.139063376656199,0.0106185817909784,1,0,0
DEUTNP,2016,29,b,81.0592546817557,2611.94074531824,2699,5397,6196,16985,0.000384748805902748,0.00251649288597916,0.0169718489036616,0.0405541393197209,0.144973666745389,0.0107265231544132,1,0,0
DEUTNP,2016,30,m,40.9066150089981,1664.093384991,1630,2731,1965,8031,0.000377699079156064,0.00315765812955946,0.021657241238705,0.0478127503318354,0.149780386962912,0.0102854919754025,1,0,0
DEUTNP,2016,30,f,30.3352313045851,800.664768695415,939,2438,3918,8126,0.000296311363369404,0.00156708395901682,0.0112099944399827,0.0320946972265863,0.132277326957753,0.0101239699206254,1,0,0
DEUTNP,2016,30,b,71.2418463135832,2464.75815368641,2569,5169,5883,16157,0.00033815034948289,0.00237468877137765,0.0161543830431666,0.038840901638621,0.137650109984365,0.0102036169918077,1,0,0
DEUTNP,2016,31,m,42.5266789697505,1521.47332103025,1579,2619,1838,7600,0.000392657458528582,0.00288703305018245,0.0209796220343038,0.0458519198531955,0.140099924294062,0.00973350006388483,1,0,0
DEUTNP,2016,31,f,29.1905055949782,807.809494405022,855,2363,3784,7839,0.000285129802487539,0.00158106782028917,0.010207183435767,0.0311073706096897,0.127753293825457,0.00976640416044582,1,0,0
DEUTNP,2016,31,b,71.7171845647287,2329.28281543527,2434,4982,5622,15439,0.000340406548670091,0.00224416409330227,0.0153054761880372,0.0374357461721048,0.131543246359357,0.00975017903921022,1,0,0
DEUTNP,2016,32,m,36.0464231267409,1589.95357687326,1535,2610,1858,7629,0.000332823941038512,0.00301697602004658,0.0203950093873694,0.0456943531183048,0.141624406604117,0.00977064105097071,1,0,0
DEUTNP,2016,32,f,28.0457798853712,857.954220114629,953,2316,3703,7858,0.000273948241605675,0.00167921251000352,0.011377129607352,0.0304886459297678,0.125018617081307,0.00979007576129395,1,0,0
DEUTNP,2016,32,b,64.0922030121121,2447.90779698789,2488,4926,5561,15487,0.000304214474626015,0.00235845417538459,0.015645038930089,0.0370149509521855,0.13011597171903,0.00978049243994097,1,0,0
DEUTNP,2016,33,m,37.2614710973052,1641.73852890269,1553,2842,1995,8069,0.0003440427255679,0.00311523924027173,0.0206341691065698,0.0497560733954874,0.152067110427994,0.0103341594757219,1,0,0
DEUTNP,2016,33,f,26.3286913209607,884.671308679039,919,2402,3957,8189,0.000257175900282879,0.00173150395900675,0.0109712299151694,0.031620780450476,0.133594023167899,0.0102024599655429,1,0,0
DEUTNP,2016,33,b,63.5901624182659,2526.40983758173,2472,5244,5952,16258,0.000301831532422125,0.00243408752466456,0.0155444277472588,0.0394044666652986,0.139264568184079,0.0102674014391787,1,0,0
DEUTNP,2016,34,m,44.9567749108791,1696.04322508912,1642,2982,2076,8441,0.000415095027587358,0.00321828373701267,0.0218166810515052,0.0522071114937873,0.158241263783717,0.0108105886893752,1,0,0
DEUTNP,2016,34,f,30.9075941593886,882.092405840611,921,2647,4225,8706,0.000301902143810336,0.00172645645669621,0.0109951063676508,0.0348460473990049,0.142642089432493,0.0108465766833577,1,0,0
